param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
2.15443,0.1,10,0.61,0.08,137,0.6333333333333333,0.75,0.5333333333333333,0.6,0.5333333333333333,0.2543440818786621,0.0015703201293945312
2.15443,0.1,20,0.7233333333333333,0.08666666666666666,45,0.6333333333333333,0.8333333333333333,0.6333333333333333,0.7,0.8166666666666667,0.2552374839782715,0.0016841411590576172
2.15443,0.1,50,0.7733333333333333,0.07195677714974302,9,0.8,0.75,0.7166666666666667,0.7,0.9,0.25483293533325196,0.001563882827758789
2.15443,0.3,5,0.5766666666666668,0.14047538337136983,149,0.45,0.65,0.45,0.5166666666666667,0.8166666666666667,0.2979952335357666,0.0015704631805419922
2.15443,0.3,10,0.7066666666666667,0.06548960901462836,52,0.6333333333333333,0.75,0.6333333333333333,0.8,0.7166666666666667,0.29651470184326173,0.0015581130981445312
2.15443,0.3,20,0.6900000000000001,0.09225568335398697,66,0.55,0.75,0.6333333333333333,0.7,0.8166666666666667,0.29669675827026365,0.001553487777709961
2.15443,0.3,50,0.7733333333333332,0.07195677714974304,11,0.7166666666666667,0.75,0.9,0.7,0.8,0.2973219871520996,0.001557302474975586
2.15443,0.5,5,0.6733333333333333,0.19020456823582807,73,0.55,0.75,0.45,0.6166666666666667,1.0,0.3664186954498291,0.0016665458679199219
2.15443,0.5,10,0.7033333333333334,0.0653197264742181,54,0.6333333333333333,0.75,0.6333333333333333,0.8,0.7,0.3663750171661377,0.0015954017639160157
2.15443,0.5,20,0.71,0.03431876713662334,51,0.65,0.75,0.7166666666666667,0.7,0.7333333333333334,0.3664380073547363,0.0015840530395507812
2.15443,0.5,50,0.7699999999999999,0.040000000000000036,12,0.8,0.75,0.8,0.7,0.8,0.36778812408447265,0.0015682220458984376
2.15443,0.7,5,0.6933333333333334,0.18844392033470092,65,0.55,0.75,0.45,0.7166666666666667,1.0,0.4064518451690674,0.0015490531921386718
2.15443,0.7,10,0.7233333333333333,0.11135528725660043,45,0.55,0.8333333333333333,0.6333333333333333,0.8,0.8,0.40734548568725587,0.001559877395629883
2.15443,0.7,20,0.7466666666666667,0.04642796092394705,32,0.8333333333333333,0.75,0.7166666666666667,0.7,0.7333333333333334,0.4071390151977539,0.0015575885772705078
2.15443,0.7,50,0.7566666666666667,0.10033277962194942,20,0.9,0.75,0.8166666666666667,0.6,0.7166666666666667,0.40667271614074707,0.0016783714294433595
2.15443,0.9,5,0.6333333333333333,0.1855921454276674,113,0.55,0.75,0.35,0.6166666666666667,0.9,0.42622885704040525,0.0015625
2.15443,0.9,10,0.7033333333333334,0.10456258094238746,54,0.55,0.8333333333333333,0.6333333333333333,0.8,0.7,0.42493605613708496,0.0015610218048095702
2.15443,0.9,20,0.7633333333333333,0.05811865258054228,16,0.8333333333333333,0.8333333333333333,0.7166666666666667,0.7,0.7333333333333334,0.4249890327453613,0.0015648365020751952
2.15443,0.9,50,0.7533333333333333,0.05312459150169741,25,0.7166666666666667,0.8333333333333333,0.7166666666666667,0.7,0.8,0.4270023822784424,0.0015653133392333984
7.74264,0.1,5,0.5933333333333334,0.1590248058916875,143,0.45,0.75,0.43333333333333335,0.5166666666666667,0.8166666666666667,0.35253472328186036,0.0016386985778808593
7.74264,0.1,10,0.6133333333333333,0.07986099033807294,136,0.6333333333333333,0.75,0.5333333333333333,0.6166666666666667,0.5333333333333333,0.35285243988037107,0.0015693187713623046
7.74264,0.1,20,0.7033333333333334,0.06863753427324668,54,0.6333333333333333,0.7333333333333334,0.6333333333333333,0.7,0.8166666666666667,0.3533524990081787,0.0015674591064453124
7.74264,0.1,50,0.7533333333333333,0.04136557881996955,25,0.7166666666666667,0.75,0.8,0.7,0.8,0.35320496559143066,0.0016641616821289062
7.74264,0.3,5,0.5733333333333335,0.1436043948569201,155,0.45,0.65,0.43333333333333335,0.5166666666666667,0.8166666666666667,0.5075623512268066,0.0015750408172607421
7.74264,0.3,10,0.65,0.10954451150103323,87,0.6333333333333333,0.75,0.5333333333333333,0.8,0.5333333333333333,0.5081933975219727,0.0015608787536621094
7.74264,0.3,20,0.7033333333333334,0.06863753427324668,54,0.6333333333333333,0.7333333333333334,0.6333333333333333,0.7,0.8166666666666667,0.5068026065826416,0.0015711307525634766
7.74264,0.3,50,0.7566666666666667,0.07348469228349536,20,0.7166666666666667,0.75,0.7166666666666667,0.7,0.9,0.5076599597930909,0.0015653610229492188
7.74264,0.5,5,0.6,0.12560962454277846,140,0.55,0.65,0.45,0.5333333333333333,0.8166666666666667,0.5479705810546875,0.0015415668487548829
7.74264,0.5,10,0.7033333333333334,0.0653197264742181,54,0.6333333333333333,0.75,0.6333333333333333,0.8,0.7,0.5486311435699462,0.0015513896942138672
7.74264,0.5,20,0.6900000000000001,0.09225568335398697,66,0.55,0.75,0.6333333333333333,0.7,0.8166666666666667,0.549008560180664,0.0015582561492919922
7.74264,0.5,50,0.7933333333333332,0.08856886837057618,5,0.7166666666666667,0.75,0.9,0.7,0.9,0.5481117725372314,0.0016808509826660156
7.74264,0.7,5,0.6,0.12560962454277846,140,0.55,0.65,0.45,0.5333333333333333,0.8166666666666667,0.6825098514556884,0.001609945297241211
7.74264,0.7,10,0.7233333333333333,0.07571877794400368,45,0.6333333333333333,0.75,0.6333333333333333,0.8,0.8,0.6857131481170654,0.0015628814697265625
7.74264,0.7,20,0.7266666666666668,0.06463573143221771,37,0.7333333333333334,0.8333333333333333,0.6333333333333333,0.7,0.7333333333333334,0.6833582401275635,0.0015718936920166016
7.74264,0.7,50,0.8066666666666666,0.06463573143221774,3,0.8,0.8333333333333333,0.9,0.7,0.8,0.6829128742218018,0.001583433151245117
7.74264,0.9,5,0.6733333333333333,0.19020456823582807,73,0.55,0.75,0.45,0.6166666666666667,1.0,0.7490796089172364,0.0015677452087402345
