param_clf__max_features,param_clf__min_samples_leaf,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,0.16681,0.1,50,0.7533333333333333,0.11709445380166862,237,0.8,0.9,0.7166666666666667,0.55,0.8,0.5419612407684327,0.020691442489624023
sqrt,1,0.16681,0.3,5,0.7466666666666667,0.24931015935086873,253,0.9166666666666667,1.0,0.7333333333333334,0.2833333333333333,0.8,0.5344321727752686,0.020620346069335938
sqrt,1,0.16681,0.3,10,0.7733333333333334,0.1335830993967592,152,0.9,0.9,0.8166666666666667,0.55,0.7,0.536838436126709,0.020809316635131837
sqrt,1,0.16681,0.3,20,0.85,0.09999999999999999,3,0.9,0.9,0.9,0.65,0.9,0.5397432804107666,0.020781660079956056
sqrt,1,0.16681,0.3,50,0.7966666666666666,0.13182479955523457,75,0.9,1.0,0.7333333333333334,0.65,0.7,0.5477670192718506,0.02072458267211914
sqrt,1,0.16681,0.5,5,0.7466666666666667,0.24931015935086873,253,0.9166666666666667,1.0,0.7333333333333334,0.2833333333333333,0.8,0.5558902740478515,0.02064685821533203
sqrt,1,0.16681,0.5,10,0.7966666666666666,0.13140268896284682,75,0.8166666666666667,0.9,0.9166666666666667,0.55,0.8,0.5451487064361572,0.020669984817504882
sqrt,1,0.16681,0.5,20,0.85,0.1183215956619923,3,0.9,0.9,1.0,0.65,0.8,0.5485459804534912,0.021004962921142577
sqrt,1,0.16681,0.5,50,0.78,0.1240071682515885,129,0.8,0.9,0.7333333333333334,0.5666666666666667,0.9,0.5599554538726806,0.020794486999511717
sqrt,1,0.16681,0.7,5,0.7233333333333334,0.17813852287849852,319,0.9,0.8,0.7333333333333334,0.3833333333333333,0.8,0.5403503894805908,0.020826959609985353
sqrt,1,0.16681,0.7,10,0.8133333333333332,0.138001610296563,33,0.9,0.9,0.9166666666666667,0.55,0.8,0.542793083190918,0.020748996734619142
sqrt,1,0.16681,0.7,20,0.8133333333333332,0.09153020145163988,33,0.9,0.9,0.8166666666666667,0.65,0.8,0.5455625057220459,0.020889949798583985
sqrt,1,0.16681,0.7,50,0.8033333333333333,0.18147543451754933,71,0.9,1.0,0.7333333333333334,0.48333333333333334,0.9,0.5533533096313477,0.020751380920410158
sqrt,1,0.16681,0.9,5,0.7233333333333334,0.17813852287849852,319,0.9,0.8,0.7333333333333334,0.3833333333333333,0.8,0.5382436752319336,0.020859479904174805
sqrt,1,0.16681,0.9,10,0.76,0.20455914656755012,200,0.9,0.9,0.9166666666666667,0.3833333333333333,0.7,0.5395338535308838,0.02092151641845703
sqrt,1,0.16681,0.9,20,0.8200000000000001,0.16845705024657703,21,0.9,0.9,0.9166666666666667,0.48333333333333334,0.9,0.5433167457580567,0.020663738250732422
sqrt,1,0.16681,0.9,50,0.82,0.17993826101687704,23,0.9,1.0,0.9166666666666667,0.48333333333333334,0.8,0.5497654438018799,0.021053409576416014
sqrt,1,0.599484,0.1,5,0.76,0.2291530298972962,200,1.0,1.0,0.7166666666666667,0.3833333333333333,0.7,0.6014679431915283,0.02068753242492676
sqrt,1,0.599484,0.1,10,0.6866666666666668,0.19533447098644818,393,0.8166666666666667,0.9,0.5333333333333333,0.3833333333333333,0.8,0.6022075653076172,0.020752620697021485
sqrt,1,0.599484,0.1,20,0.8099999999999999,0.08273115763993906,48,0.9,0.9,0.8166666666666667,0.7333333333333334,0.7,0.605373764038086,0.02097015380859375
sqrt,1,0.599484,0.1,50,0.75,0.11832159566199232,252,0.8,0.9,0.8,0.55,0.7,0.6108513355255127,0.020903778076171876
sqrt,1,0.599484,0.3,5,0.7266666666666666,0.25355253674315487,318,0.9166666666666667,1.0,0.6333333333333333,0.2833333333333333,0.8,0.6121061325073243,0.020899009704589844
sqrt,1,0.599484,0.3,10,0.7333333333333334,0.058689389538863386,290,0.8,0.8,0.7166666666666667,0.65,0.7,0.6152311325073242,0.021013450622558594
sqrt,1,0.599484,0.3,20,0.8266666666666668,0.10413666234542207,17,0.9,0.9,0.9,0.6333333333333333,0.8,0.6177581787109375,0.020841121673583984
sqrt,1,0.599484,0.3,50,0.7733333333333334,0.1335830993967592,152,0.9,0.9,0.8166666666666667,0.55,0.7,0.6242728233337402,0.02086029052734375
sqrt,1,0.599484,0.5,5,0.7466666666666667,0.24931015935086873,253,0.9166666666666667,1.0,0.7333333333333334,0.2833333333333333,0.8,0.6337883472442627,0.020865249633789062
sqrt,1,0.599484,0.5,10,0.7333333333333334,0.14414498873626436,290,0.9,0.6166666666666667,0.9,0.55,0.7,0.6366294860839844,0.02076096534729004
sqrt,1,0.599484,0.5,20,0.85,0.07149203529842404,3,0.9,0.9,0.9166666666666667,0.7333333333333334,0.8,0.6388493537902832,0.020808029174804687
sqrt,1,0.599484,0.5,50,0.7966666666666666,0.1796292478040997,75,0.9,1.0,0.8166666666666667,0.4666666666666667,0.8,0.6460199356079102,0.020740699768066407
sqrt,1,0.599484,0.7,5,0.7266666666666668,0.18153665072253472,305,0.9166666666666667,0.8,0.7333333333333334,0.3833333333333333,0.8,0.6564249038696289,0.020668220520019532
