param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.0464159,0.1,50,0.8066666666666666,0.11953614051360739,30,0.6333333333333333,0.8333333333333333,1.0,0.8166666666666667,0.75,0.0228823184967041,0.0015411376953125
0.0464159,0.3,5,0.7266666666666668,0.2172044607685988,113,0.3666666666666667,0.8333333333333333,1.0,0.6166666666666667,0.8166666666666667,0.0238192081451416,0.0015472412109375
0.0464159,0.3,10,0.8699999999999999,0.09626352718795768,5,0.7166666666666667,0.9166666666666667,1.0,0.9,0.8166666666666667,0.023746490478515625,0.001539325714111328
0.0464159,0.3,20,0.8166666666666668,0.11879019787470307,26,0.7166666666666667,0.9166666666666667,1.0,0.7166666666666667,0.7333333333333334,0.02385234832763672,0.0016142845153808594
0.0464159,0.3,50,0.7633333333333334,0.17172329163188343,80,0.5333333333333333,0.9166666666666667,1.0,0.7166666666666667,0.65,0.023695945739746094,0.001507711410522461
0.0464159,0.5,5,0.5233333333333333,0.11766241729815197,168,0.3833333333333333,0.5166666666666667,0.7333333333333334,0.5333333333333333,0.45,0.019994258880615234,0.0014910221099853516
0.0464159,0.5,10,0.64,0.053333333333333316,133,0.55,0.6333333333333333,0.65,0.7166666666666667,0.65,0.01994152069091797,0.0014944076538085938
0.0464159,0.5,20,0.62,0.17931970208417022,135,0.5333333333333333,0.65,0.9166666666666667,0.6333333333333333,0.3666666666666667,0.019956159591674804,0.0014799118041992187
0.0464159,0.5,50,0.6333333333333333,0.15740958604156796,134,0.5333333333333333,0.6333333333333333,0.9166666666666667,0.6333333333333333,0.45,0.01993870735168457,0.001479768753051758
0.0464159,0.7,5,0.3899999999999999,0.14321700705960558,185,0.3833333333333333,0.6666666666666666,0.2833333333333333,0.2833333333333333,0.3333333333333333,0.004555177688598633,0.001400899887084961
0.0464159,0.7,10,0.5433333333333333,0.07571877794400363,136,0.43333333333333335,0.6666666666666666,0.5333333333333333,0.5666666666666667,0.5166666666666667,0.0045512676239013675,0.0013976097106933594
0.0464159,0.7,20,0.51,0.1030641655582687,169,0.43333333333333335,0.6666666666666666,0.3666666666666667,0.55,0.5333333333333333,0.004493856430053711,0.001394510269165039
0.0464159,0.7,50,0.5266666666666666,0.09695359714832656,152,0.3833333333333333,0.6333333333333333,0.5166666666666667,0.6333333333333333,0.4666666666666667,0.004513406753540039,0.0014087677001953125
