param_clf__shrink_threshold,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,7.74264,0.5,50,0.6866666666666666,0.07333333333333332,259,0.7166666666666667,0.8166666666666667,0.6166666666666667,0.65,0.6333333333333333,0.4661097526550293,0.0012791156768798828
,7.74264,0.7,5,0.66,0.13274871834493251,358,0.5666666666666667,0.8166666666666667,0.7333333333333334,0.7333333333333334,0.45,0.5130198955535888,0.001276254653930664
,7.74264,0.7,10,0.7233333333333333,0.10143416036468625,119,0.75,0.8166666666666667,0.8333333333333333,0.65,0.5666666666666667,0.5142955303192138,0.001287555694580078
,7.74264,0.7,20,0.7133333333333334,0.12445436468396313,135,0.9,0.8166666666666667,0.6333333333333333,0.5666666666666667,0.65,0.5119818210601806,0.0012651920318603516
,7.74264,0.7,50,0.67,0.08781293248212993,318,0.7166666666666667,0.8166666666666667,0.6166666666666667,0.5666666666666667,0.6333333333333333,0.5135872840881348,0.001257038116455078
,7.74264,0.9,5,0.68,0.14884742374510737,288,0.5666666666666667,0.8166666666666667,0.7333333333333334,0.8333333333333333,0.45,0.5774048805236817,0.001411771774291992
,7.74264,0.9,10,0.6266666666666666,0.07039570693980961,471,0.65,0.7333333333333334,0.5333333333333333,0.65,0.5666666666666667,0.5746770381927491,0.0012558937072753907
,7.74264,0.9,20,0.6933333333333332,0.1420485050177501,231,0.9,0.8166666666666667,0.55,0.55,0.65,0.5746148586273193,0.0012636661529541015
,7.74264,0.9,50,0.6499999999999999,0.10697871023920807,422,0.7166666666666667,0.8166666666666667,0.5166666666666667,0.5666666666666667,0.6333333333333333,0.5751957893371582,0.001275777816772461
,27.8256,0.1,5,0.5733333333333335,0.10519822558706335,498,0.65,0.55,0.48333333333333334,0.7333333333333334,0.45,0.2482306957244873,0.0012157917022705077
,27.8256,0.1,10,0.6599999999999999,0.1806162291219209,368,0.9166666666666667,0.7166666666666667,0.3833333333333333,0.7333333333333334,0.55,0.24952683448791504,0.0012090682983398437
,27.8256,0.1,20,0.73,0.09451631252505219,73,0.9,0.7333333333333334,0.6333333333333333,0.65,0.7333333333333334,0.2523055553436279,0.0012220382690429688
,27.8256,0.1,50,0.6499999999999999,0.10593499054713801,422,0.7166666666666667,0.8166666666666667,0.5333333333333333,0.55,0.6333333333333333,0.2513726711273193,0.001210165023803711
,27.8256,0.3,5,0.5733333333333335,0.10519822558706335,498,0.65,0.55,0.48333333333333334,0.7333333333333334,0.45,0.41616125106811525,0.0012314319610595703
,27.8256,0.3,10,0.6433333333333333,0.059254629448770586,444,0.7333333333333334,0.6333333333333333,0.6666666666666666,0.6333333333333333,0.55,0.40995278358459475,0.0012359142303466797
,27.8256,0.3,20,0.73,0.09451631252505219,73,0.9,0.7333333333333334,0.6333333333333333,0.65,0.7333333333333334,0.41096181869506837,0.0012395858764648437
,27.8256,0.3,50,0.6666666666666667,0.09189365834726813,329,0.7166666666666667,0.8166666666666667,0.6166666666666667,0.55,0.6333333333333333,0.41185803413391114,0.0012365341186523437
,27.8256,0.5,5,0.6666666666666667,0.0674948557710553,329,0.7333333333333334,0.55,0.6666666666666666,0.7333333333333334,0.65,0.489475154876709,0.0012720108032226562
,27.8256,0.5,10,0.6166666666666666,0.15018507101425077,479,0.8333333333333333,0.7166666666666667,0.45,0.6333333333333333,0.45,0.4879350185394287,0.0012440204620361329
,27.8256,0.5,20,0.7666666666666666,0.09189365834726815,23,0.9,0.7333333333333334,0.6333333333333333,0.7333333333333334,0.8333333333333333,0.48960514068603517,0.0012556076049804687
,27.8256,0.5,50,0.6666666666666667,0.09189365834726813,329,0.7166666666666667,0.8166666666666667,0.6166666666666667,0.55,0.6333333333333333,0.48984427452087403,0.0012300491333007812
,27.8256,0.7,5,0.6100000000000001,0.13190905958272922,485,0.7333333333333334,0.55,0.3833333333333333,0.7333333333333334,0.65,0.5344674110412597,0.001261138916015625
,27.8256,0.7,10,0.6566666666666667,0.14929463784372457,388,0.8333333333333333,0.8166666666666667,0.55,0.6333333333333333,0.45,0.5421366691589355,0.0012779712677001953
,27.8256,0.7,20,0.73,0.12797569213634977,73,0.9,0.8166666666666667,0.5333333333333333,0.65,0.75,0.5391268730163574,0.0012769222259521485
,27.8256,0.7,50,0.6666666666666667,0.09189365834726813,329,0.7166666666666667,0.8166666666666667,0.6166666666666667,0.55,0.6333333333333333,0.5437902450561524,0.001289701461791992
,27.8256,0.9,5,0.6466666666666667,0.07845734863959881,429,0.5666666666666667,0.55,0.7333333333333334,0.7333333333333334,0.65,0.6275952816009521,0.0013220787048339843
,27.8256,0.9,10,0.7033333333333334,0.06863753427324665,170,0.75,0.8166666666666667,0.65,0.65,0.65,0.6244523525238037,0.001320028305053711
,27.8256,0.9,20,0.6766666666666666,0.13148721948877348,303,0.9,0.7333333333333334,0.5333333333333333,0.5666666666666667,0.65,0.6240435600280761,0.001345062255859375
,27.8256,0.9,50,0.6866666666666666,0.07333333333333332,259,0.7166666666666667,0.8166666666666667,0.6166666666666667,0.65,0.6333333333333333,0.6229688167572022,0.0013192653656005859
,100.0,0.1,5,0.5333333333333334,0.06831300510639733,536,0.65,0.55,0.48333333333333334,0.5333333333333333,0.45,0.2970102787017822,0.0012685775756835938
,100.0,0.1,10,0.6266666666666667,0.14126413400278062,467,0.75,0.7166666666666667,0.3833333333333333,0.7333333333333334,0.55,0.2991804122924805,0.001375102996826172
,100.0,0.1,20,0.75,0.0816496580927726,28,0.9,0.7333333333333334,0.7333333333333334,0.65,0.7333333333333334,0.2975743770599365,0.0013319969177246094
,100.0,0.1,50,0.6499999999999999,0.10593499054713801,422,0.7166666666666667,0.8166666666666667,0.5333333333333333,0.55,0.6333333333333333,0.2987231254577637,0.001253795623779297
,100.0,0.3,5,0.5733333333333335,0.10519822558706335,498,0.65,0.55,0.48333333333333334,0.7333333333333334,0.45,0.305004358291626,0.00124664306640625
,100.0,0.3,10,0.6599999999999999,0.1806162291219209,368,0.9166666666666667,0.7166666666666667,0.3833333333333333,0.7333333333333334,0.55,0.3046705722808838,0.0012450218200683594
,100.0,0.3,20,0.73,0.09451631252505219,73,0.9,0.7333333333333334,0.6333333333333333,0.65,0.7333333333333334,0.30439081192016604,0.0012442588806152344
,100.0,0.3,50,0.6499999999999999,0.10593499054713801,422,0.7166666666666667,0.8166666666666667,0.5333333333333333,0.55,0.6333333333333333,0.306245231628418,0.0012558460235595702
,100.0,0.5,5,0.5733333333333335,0.10519822558706335,498,0.65,0.55,0.48333333333333334,0.7333333333333334,0.45,0.3271181106567383,0.0012538909912109375
,100.0,0.5,10,0.6599999999999999,0.1806162291219209,368,0.9166666666666667,0.7166666666666667,0.3833333333333333,0.7333333333333334,0.55,0.32712435722351074,0.0013677120208740235
,100.0,0.5,20,0.73,0.09451631252505219,73,0.9,0.7333333333333334,0.6333333333333333,0.65,0.7333333333333334,0.32940473556518557,0.001291179656982422
,100.0,0.5,50,0.6499999999999999,0.10593499054713801,422,0.7166666666666667,0.8166666666666667,0.5333333333333333,0.55,0.6333333333333333,0.3253783226013184,0.0012859821319580079
,100.0,0.7,5,0.5733333333333335,0.10519822558706335,498,0.65,0.55,0.48333333333333334,0.7333333333333334,0.45,0.3887746810913086,0.0013206958770751952
,100.0,0.7,10,0.6599999999999999,0.1806162291219209,368,0.9166666666666667,0.7166666666666667,0.3833333333333333,0.7333333333333334,0.55,0.3886899948120117,0.0013251304626464844
,100.0,0.7,20,0.7466666666666667,0.08589399151150084,33,0.9,0.7333333333333334,0.6333333333333333,0.7333333333333334,0.7333333333333334,0.3886662483215332,0.001288604736328125
,100.0,0.7,50,0.6666666666666666,0.09486832980505139,344,0.7166666666666667,0.8166666666666667,0.5333333333333333,0.6333333333333333,0.6333333333333333,0.38931870460510254,0.001268911361694336
,100.0,0.9,5,0.5733333333333335,0.10519822558706335,498,0.65,0.55,0.48333333333333334,0.7333333333333334,0.45,0.4724284172058105,0.0013103008270263672
,100.0,0.9,10,0.6433333333333333,0.059254629448770586,444,0.7333333333333334,0.6333333333333333,0.6666666666666666,0.6333333333333333,0.55,0.47015671730041503,0.0013217449188232422
,100.0,0.9,20,0.73,0.09451631252505219,73,0.9,0.7333333333333334,0.6333333333333333,0.65,0.7333333333333334,0.47429471015930175,0.0013156890869140624
,100.0,0.9,50,0.6666666666666667,0.09189365834726813,329,0.7166666666666667,0.8166666666666667,0.6166666666666667,0.55,0.6333333333333333,0.4742012023925781,0.0012941360473632812
0.1,0.001,0.1,5,0.47000000000000003,0.057154760664940844,737,0.55,0.48333333333333334,0.3833333333333333,0.5,0.43333333333333335,0.002831172943115234,0.001176166534423828
0.1,0.001,0.1,10,0.5266666666666666,0.11185307823708347,540,0.7333333333333334,0.48333333333333334,0.48333333333333334,0.4,0.5333333333333333,0.0028067588806152343,0.00120086669921875
0.1,0.001,0.1,20,0.4966666666666667,0.10077477638553985,591,0.65,0.5666666666666667,0.48333333333333334,0.4,0.3833333333333333,0.002873659133911133,0.0011805057525634765
0.1,0.001,0.1,50,0.47333333333333333,0.08537498983243799,689,0.35,0.6166666666666667,0.45,0.48333333333333334,0.4666666666666667,0.002800464630126953,0.001177072525024414
0.1,0.001,0.3,5,0.47000000000000003,0.057154760664940844,737,0.55,0.48333333333333334,0.3833333333333333,0.5,0.43333333333333335,0.0028856754302978515,0.0012243270874023437
0.1,0.001,0.3,10,0.5266666666666666,0.11185307823708347,540,0.7333333333333334,0.48333333333333334,0.48333333333333334,0.4,0.5333333333333333,0.002781057357788086,0.0011824607849121095
0.1,0.001,0.3,20,0.4966666666666667,0.10077477638553985,591,0.65,0.5666666666666667,0.48333333333333334,0.4,0.3833333333333333,0.002771329879760742,0.0011830329895019531
0.1,0.001,0.3,50,0.47333333333333333,0.08537498983243799,689,0.35,0.6166666666666667,0.45,0.48333333333333334,0.4666666666666667,0.0028241634368896484,0.001165151596069336
0.1,0.001,0.5,5,0.47000000000000003,0.057154760664940844,737,0.55,0.48333333333333334,0.3833333333333333,0.5,0.43333333333333335,0.0027353763580322266,0.0011671066284179687
0.1,0.001,0.5,10,0.5266666666666666,0.11185307823708347,540,0.7333333333333334,0.48333333333333334,0.48333333333333334,0.4,0.5333333333333333,0.0027321338653564452,0.0011678218841552734
0.1,0.001,0.5,20,0.4966666666666667,0.10077477638553985,591,0.65,0.5666666666666667,0.48333333333333334,0.4,0.3833333333333333,0.002776050567626953,0.0011633872985839845
0.1,0.001,0.5,50,0.47333333333333333,0.08537498983243799,689,0.35,0.6166666666666667,0.45,0.48333333333333334,0.4666666666666667,0.002838611602783203,0.001192474365234375
0.1,0.001,0.7,5,0.47000000000000003,0.057154760664940844,737,0.55,0.48333333333333334,0.3833333333333333,0.5,0.43333333333333335,0.002760791778564453,0.0011652469635009765
0.1,0.001,0.7,10,0.5266666666666666,0.11185307823708347,540,0.7333333333333334,0.48333333333333334,0.48333333333333334,0.4,0.5333333333333333,0.0027932643890380858,0.0011803150177001954
0.1,0.001,0.7,20,0.4966666666666667,0.10077477638553985,591,0.65,0.5666666666666667,0.48333333333333334,0.4,0.3833333333333333,0.002777862548828125,0.0011591911315917969
0.1,0.001,0.7,50,0.47333333333333333,0.08537498983243799,689,0.35,0.6166666666666667,0.45,0.48333333333333334,0.4666666666666667,0.0027736663818359376,0.0011981010437011718
0.1,0.001,0.9,5,0.47000000000000003,0.057154760664940844,737,0.55,0.48333333333333334,0.3833333333333333,0.5,0.43333333333333335,0.002813911437988281,0.001174783706665039
0.1,0.001,0.9,10,0.5266666666666666,0.11185307823708347,540,0.7333333333333334,0.48333333333333334,0.48333333333333334,0.4,0.5333333333333333,0.0027687549591064453,0.001158285140991211
0.1,0.001,0.9,20,0.4966666666666667,0.10077477638553985,591,0.65,0.5666666666666667,0.48333333333333334,0.4,0.3833333333333333,0.0028157711029052736,0.0011690139770507812
0.1,0.001,0.9,50,0.47333333333333333,0.08537498983243799,689,0.35,0.6166666666666667,0.45,0.48333333333333334,0.4666666666666667,0.0027709007263183594,0.001168203353881836
0.1,0.00359381,0.1,5,0.47000000000000003,0.057154760664940844,737,0.55,0.48333333333333334,0.3833333333333333,0.5,0.43333333333333335,0.0031348705291748048,0.0012160778045654298
0.1,0.00359381,0.1,10,0.5266666666666666,0.11185307823708347,540,0.7333333333333334,0.48333333333333334,0.48333333333333334,0.4,0.5333333333333333,0.0032353878021240236,0.0011912345886230468
0.1,0.00359381,0.1,20,0.4966666666666667,0.10077477638553985,591,0.65,0.5666666666666667,0.48333333333333334,0.4,0.3833333333333333,0.0032165050506591797,0.0011900901794433595
0.1,0.00359381,0.1,50,0.47333333333333333,0.08537498983243799,689,0.35,0.6166666666666667,0.45,0.48333333333333334,0.4666666666666667,0.003145313262939453,0.0011833667755126952
0.1,0.00359381,0.3,5,0.47000000000000003,0.057154760664940844,737,0.55,0.48333333333333334,0.3833333333333333,0.5,0.43333333333333335,0.002765989303588867,0.001176166534423828
0.1,0.00359381,0.3,10,0.5266666666666666,0.11185307823708347,540,0.7333333333333334,0.48333333333333334,0.48333333333333334,0.4,0.5333333333333333,0.0028081417083740236,0.0011676788330078126
0.1,0.00359381,0.3,20,0.4966666666666667,0.10077477638553985,591,0.65,0.5666666666666667,0.48333333333333334,0.4,0.3833333333333333,0.0027594566345214844,0.0011677265167236329
0.1,0.00359381,0.3,50,0.47333333333333333,0.08537498983243799,689,0.35,0.6166666666666667,0.45,0.48333333333333334,0.4666666666666667,0.002756023406982422,0.0011631965637207032
0.1,0.00359381,0.5,5,0.47000000000000003,0.057154760664940844,737,0.55,0.48333333333333334,0.3833333333333333,0.5,0.43333333333333335,0.002730846405029297,0.0011615276336669922
0.1,0.00359381,0.5,10,0.5266666666666666,0.11185307823708347,540,0.7333333333333334,0.48333333333333334,0.48333333333333334,0.4,0.5333333333333333,0.002788209915161133,0.001163339614868164
0.1,0.00359381,0.5,20,0.4966666666666667,0.10077477638553985,591,0.65,0.5666666666666667,0.48333333333333334,0.4,0.3833333333333333,0.00279083251953125,0.001165628433227539
0.1,0.00359381,0.5,50,0.47333333333333333,0.08537498983243799,689,0.35,0.6166666666666667,0.45,0.48333333333333334,0.4666666666666667,0.0027556419372558594,0.0011681079864501952
0.1,0.00359381,0.7,5,0.47000000000000003,0.057154760664940844,737,0.55,0.48333333333333334,0.3833333333333333,0.5,0.43333333333333335,0.002740144729614258,0.001167440414428711
0.1,0.00359381,0.7,10,0.5266666666666666,0.11185307823708347,540,0.7333333333333334,0.48333333333333334,0.48333333333333334,0.4,0.5333333333333333,0.002923440933227539,0.0012448787689208984
0.1,0.00359381,0.7,20,0.4966666666666667,0.10077477638553985,591,0.65,0.5666666666666667,0.48333333333333334,0.4,0.3833333333333333,0.0027914047241210938,0.0012299537658691407
0.1,0.00359381,0.7,50,0.47333333333333333,0.08537498983243799,689,0.35,0.6166666666666667,0.45,0.48333333333333334,0.4666666666666667,0.0027662277221679687,0.001168680191040039
0.1,0.00359381,0.9,5,0.47000000000000003,0.057154760664940844,737,0.55,0.48333333333333334,0.3833333333333333,0.5,0.43333333333333335,0.0027315616607666016,0.001167154312133789
0.1,0.00359381,0.9,10,0.5266666666666666,0.11185307823708347,540,0.7333333333333334,0.48333333333333334,0.48333333333333334,0.4,0.5333333333333333,0.002735280990600586,0.001171255111694336
0.1,0.00359381,0.9,20,0.4966666666666667,0.10077477638553985,591,0.65,0.5666666666666667,0.48333333333333334,0.4,0.3833333333333333,0.0028055667877197265,0.0012132644653320313
0.1,0.00359381,0.9,50,0.47333333333333333,0.08537498983243799,689,0.35,0.6166666666666667,0.45,0.48333333333333334,0.4666666666666667,0.002779531478881836,0.0011625289916992188
0.1,0.0129155,0.1,5,0.6599999999999999,0.18487232831816067,368,0.9166666666666667,0.75,0.6333333333333333,0.35,0.65,0.00978865623474121,0.001180553436279297
0.1,0.0129155,0.1,10,0.6733333333333333,0.1730767331432956,309,0.9166666666666667,0.8166666666666667,0.45,0.5333333333333333,0.65,0.009855890274047851,0.0011734485626220704
0.1,0.0129155,0.1,20,0.6866666666666666,0.15719768163402129,259,0.9166666666666667,0.8166666666666667,0.5166666666666667,0.5333333333333333,0.65,0.009711217880249024,0.0011670112609863282
0.1,0.0129155,0.1,50,0.7,0.13333333333333336,195,0.7166666666666667,0.9166666666666667,0.5166666666666667,0.6166666666666667,0.7333333333333334,0.00982508659362793,0.0011789321899414063
0.1,0.0129155,0.3,5,0.47000000000000003,0.057154760664940844,737,0.55,0.48333333333333334,0.3833333333333333,0.5,0.43333333333333335,0.0031011104583740234,0.0011705875396728516
0.1,0.0129155,0.3,10,0.5266666666666666,0.11185307823708347,540,0.7333333333333334,0.48333333333333334,0.48333333333333334,0.4,0.5333333333333333,0.003265857696533203,0.0011954307556152344
0.1,0.0129155,0.3,20,0.4966666666666667,0.10077477638553985,591,0.65,0.5666666666666667,0.48333333333333334,0.4,0.3833333333333333,0.0031493186950683595,0.0011673927307128905
0.1,0.0129155,0.3,50,0.47333333333333333,0.08537498983243799,689,0.35,0.6166666666666667,0.45,0.48333333333333334,0.4666666666666667,0.0031543731689453124,0.0011678218841552734
0.1,0.0129155,0.5,5,0.47000000000000003,0.057154760664940844,737,0.55,0.48333333333333334,0.3833333333333333,0.5,0.43333333333333335,0.0029098033905029298,0.0011759757995605468
0.1,0.0129155,0.5,10,0.5266666666666666,0.11185307823708347,540,0.7333333333333334,0.48333333333333334,0.48333333333333334,0.4,0.5333333333333333,0.002970266342163086,0.0011603832244873047
0.1,0.0129155,0.5,20,0.4966666666666667,0.10077477638553985,591,0.65,0.5666666666666667,0.48333333333333334,0.4,0.3833333333333333,0.0029879093170166017,0.0011897563934326171
0.1,0.0129155,0.5,50,0.47333333333333333,0.08537498983243799,689,0.35,0.6166666666666667,0.45,0.48333333333333334,0.4666666666666667,0.0029622554779052735,0.0011989593505859375
0.1,0.0129155,0.7,5,0.47000000000000003,0.057154760664940844,737,0.55,0.48333333333333334,0.3833333333333333,0.5,0.43333333333333335,0.0027205944061279297,0.0011679649353027344
0.1,0.0129155,0.7,10,0.5266666666666666,0.11185307823708347,540,0.7333333333333334,0.48333333333333334,0.48333333333333334,0.4,0.5333333333333333,0.002771759033203125,0.00116119384765625
0.1,0.0129155,0.7,20,0.4966666666666667,0.10077477638553985,591,0.65,0.5666666666666667,0.48333333333333334,0.4,0.3833333333333333,0.002815532684326172,0.0011751651763916016
0.1,0.0129155,0.7,50,0.47333333333333333,0.08537498983243799,689,0.35,0.6166666666666667,0.45,0.48333333333333334,0.4666666666666667,0.0027521610260009765,0.0011738300323486327
0.1,0.0129155,0.9,5,0.47000000000000003,0.057154760664940844,737,0.55,0.48333333333333334,0.3833333333333333,0.5,0.43333333333333335,0.002734994888305664,0.0011723995208740234
0.1,0.0129155,0.9,10,0.5266666666666666,0.11185307823708347,540,0.7333333333333334,0.48333333333333334,0.48333333333333334,0.4,0.5333333333333333,0.002820587158203125,0.0011672019958496095
0.1,0.0129155,0.9,20,0.4966666666666667,0.10077477638553985,591,0.65,0.5666666666666667,0.48333333333333334,0.4,0.3833333333333333,0.0027634620666503905,0.0011741161346435548
0.1,0.0129155,0.9,50,0.47333333333333333,0.08537498983243799,689,0.35,0.6166666666666667,0.45,0.48333333333333334,0.4666666666666667,0.0028417110443115234,0.0011920928955078125
0.1,0.0464159,0.1,5,0.6566666666666666,0.11671427600007726,389,0.8333333333333333,0.65,0.55,0.5166666666666667,0.7333333333333334,0.018332624435424806,0.0011906623840332031
0.1,0.0464159,0.1,10,0.6433333333333333,0.08981462390204988,444,0.75,0.7333333333333334,0.55,0.5333333333333333,0.65,0.018016767501831055,0.0011871814727783202
0.1,0.0464159,0.1,20,0.7233333333333334,0.08339997335464537,100,0.8,0.8166666666666667,0.6166666666666667,0.75,0.6333333333333333,0.01818509101867676,0.0011766910552978515
0.1,0.0464159,0.1,50,0.7233333333333334,0.05830951894845301,100,0.7166666666666667,0.8166666666666667,0.7166666666666667,0.7333333333333334,0.6333333333333333,0.017976951599121094,0.0011850357055664062
0.1,0.0464159,0.3,5,0.6566666666666666,0.21566434826162414,389,1.0,0.75,0.6333333333333333,0.35,0.55,0.018941688537597656,0.0011831283569335937
0.1,0.0464159,0.3,10,0.7100000000000001,0.07039570693980958,153,0.8166666666666667,0.7333333333333334,0.6166666666666667,0.7333333333333334,0.65,0.018657970428466796,0.0011724472045898438
0.1,0.0464159,0.3,20,0.6866666666666666,0.11075498483890765,259,0.8,0.8166666666666667,0.5166666666666667,0.65,0.65,0.01916031837463379,0.001184701919555664
0.1,0.0464159,0.3,50,0.7,0.14102797200870787,195,0.8,0.9166666666666667,0.5166666666666667,0.6333333333333333,0.6333333333333333,0.018878650665283204,0.0011757850646972657
0.1,0.0464159,0.5,5,0.5466666666666667,0.10349449797506682,525,0.55,0.7333333333333334,0.55,0.45,0.45,0.012783145904541016,0.001163148880004883
0.1,0.0464159,0.5,10,0.7133333333333333,0.08781293248212993,142,0.7333333333333334,0.7333333333333334,0.7333333333333334,0.8166666666666667,0.55,0.012849569320678711,0.0011697769165039062
0.1,0.0464159,0.5,20,0.5833333333333334,0.1471960144387974,497,0.65,0.8333333333333333,0.43333333333333335,0.55,0.45,0.012865066528320312,0.0011654376983642578
0.1,0.0464159,0.5,50,0.5399999999999999,0.14165686240583852,527,0.35,0.75,0.5333333333333333,0.43333333333333335,0.6333333333333333,0.013028907775878906,0.0011948585510253907
0.1,0.0464159,0.7,5,0.47000000000000003,0.057154760664940844,737,0.55,0.48333333333333334,0.3833333333333333,0.5,0.43333333333333335,0.003599119186401367,0.0011847496032714843
0.1,0.0464159,0.7,10,0.5266666666666666,0.11185307823708347,540,0.7333333333333334,0.48333333333333334,0.48333333333333334,0.4,0.5333333333333333,0.003567361831665039,0.0011637210845947266
0.1,0.0464159,0.7,20,0.4966666666666667,0.10077477638553985,591,0.65,0.5666666666666667,0.48333333333333334,0.4,0.3833333333333333,0.003563261032104492,0.00116424560546875
0.1,0.0464159,0.7,50,0.47333333333333333,0.08537498983243799,689,0.35,0.6166666666666667,0.45,0.48333333333333334,0.4666666666666667,0.003576231002807617,0.0011672019958496095
0.1,0.0464159,0.9,5,0.47000000000000003,0.057154760664940844,737,0.55,0.48333333333333334,0.3833333333333333,0.5,0.43333333333333335,0.0031861305236816407,0.0011737346649169922
0.1,0.0464159,0.9,10,0.5266666666666666,0.11185307823708347,540,0.7333333333333334,0.48333333333333334,0.48333333333333334,0.4,0.5333333333333333,0.0031984329223632814,0.001166534423828125
0.1,0.0464159,0.9,20,0.4966666666666667,0.10077477638553985,591,0.65,0.5666666666666667,0.48333333333333334,0.4,0.3833333333333333,0.0031327247619628907,0.0011678218841552734
0.1,0.0464159,0.9,50,0.47333333333333333,0.08537498983243799,689,0.35,0.6166666666666667,0.45,0.48333333333333334,0.4666666666666667,0.0032176971435546875,0.0011789798736572266
0.1,0.16681,0.1,5,0.7366666666666667,0.006666666666666643,59,0.7333333333333334,0.7333333333333334,0.75,0.7333333333333334,0.7333333333333334,0.04118814468383789,0.001177072525024414
0.1,0.16681,0.1,10,0.72,0.035590260840104374,120,0.75,0.7333333333333334,0.7333333333333334,0.7333333333333334,0.65,0.04129528999328613,0.001184988021850586
0.1,0.16681,0.1,20,0.7466666666666667,0.10077477638553983,33,0.9,0.8166666666666667,0.7333333333333334,0.65,0.6333333333333333,0.04112396240234375,0.0011895656585693359
0.1,0.16681,0.1,50,0.7,0.08881941729649487,195,0.8,0.8166666666666667,0.6166666666666667,0.6333333333333333,0.6333333333333333,0.04210295677185059,0.001212310791015625
0.1,0.16681,0.3,5,0.7133333333333333,0.09510228411791403,142,0.7333333333333334,0.8166666666666667,0.75,0.5333333333333333,0.7333333333333334,0.04372568130493164,0.0011899948120117187
0.1,0.16681,0.3,10,0.6399999999999999,0.13727506854649332,457,0.75,0.8166666666666667,0.55,0.43333333333333335,0.65,0.04409370422363281,0.0011963367462158204
0.1,0.16681,0.3,20,0.7300000000000001,0.09510228411791402,71,0.8,0.8166666666666667,0.7333333333333334,0.75,0.55,0.04325590133666992,0.0011888504028320312
0.1,0.16681,0.3,50,0.69,0.12319812408384222,245,0.7166666666666667,0.9166666666666667,0.6166666666666667,0.5666666666666667,0.6333333333333333,0.04308276176452637,0.0011776924133300782
0.1,0.16681,0.5,5,0.6666666666666667,0.13291601358251257,329,0.7333333333333334,0.8166666666666667,0.6166666666666667,0.43333333333333335,0.7333333333333334,0.047810602188110354,0.0011779308319091798
0.1,0.16681,0.5,10,0.7333333333333334,0.10055402085998902,65,0.8333333333333333,0.8166666666666667,0.7333333333333334,0.7333333333333334,0.55,0.04707193374633789,0.0011798858642578125
0.1,0.16681,0.5,20,0.6666666666666667,0.13824294235551812,329,0.7166666666666667,0.8166666666666667,0.4166666666666667,0.75,0.6333333333333333,0.04690079689025879,0.001255178451538086
0.1,0.16681,0.5,50,0.7233333333333334,0.10677078252031313,100,0.7166666666666667,0.9166666666666667,0.6166666666666667,0.7333333333333334,0.6333333333333333,0.04757413864135742,0.0012154102325439454
0.1,0.16681,0.7,5,0.6900000000000001,0.07999999999999999,236,0.8166666666666667,0.65,0.6166666666666667,0.6166666666666667,0.75,0.055406951904296876,0.0012022018432617187
0.1,0.16681,0.7,10,0.6933333333333334,0.120922380981447,218,0.8166666666666667,0.7333333333333334,0.8166666666666667,0.55,0.55,0.054428625106811526,0.0011742115020751953
0.1,0.16681,0.7,20,0.7066666666666667,0.11135528725660042,159,0.8,0.8166666666666667,0.5166666666666667,0.75,0.65,0.05420041084289551,0.0011781215667724609
0.1,0.16681,0.7,50,0.7233333333333334,0.10677078252031313,100,0.7166666666666667,0.9166666666666667,0.6166666666666667,0.7333333333333334,0.6333333333333333,0.054616785049438475,0.0012341976165771485
0.1,0.16681,0.9,5,0.6533333333333333,0.04876246279442598,403,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6166666666666667,0.75,0.04966449737548828,0.001191997528076172
0.1,0.16681,0.9,10,0.7899999999999999,0.08472176684759222,6,0.9,0.75,0.8166666666666667,0.8333333333333333,0.65,0.048653697967529295,0.0011785507202148437
0.1,0.16681,0.9,20,0.7333333333333333,0.07888106377466154,68,0.8166666666666667,0.75,0.8166666666666667,0.6333333333333333,0.65,0.04952287673950195,0.0011814594268798827
0.1,0.16681,0.9,50,0.6866666666666666,0.09392668535736916,259,0.8,0.75,0.7166666666666667,0.5333333333333333,0.6333333333333333,0.04987001419067383,0.0011828422546386718
0.1,0.599484,0.1,5,0.6633333333333333,0.08589399151150086,352,0.7333333333333334,0.55,0.7333333333333334,0.7333333333333334,0.5666666666666667,0.09751873016357422,0.0011890411376953125
0.1,0.599484,0.1,10,0.7933333333333333,0.042946995755750374,2,0.8333333333333333,0.8166666666666667,0.75,0.7333333333333334,0.8333333333333333,0.09507145881652831,0.0011970043182373048
0.1,0.599484,0.1,20,0.6866666666666668,0.1465908895153068,255,0.9,0.8166666666666667,0.5333333333333333,0.6333333333333333,0.55,0.09513692855834961,0.001193094253540039
0.1,0.599484,0.1,50,0.6833333333333333,0.10593499054713802,279,0.8,0.8166666666666667,0.6166666666666667,0.55,0.6333333333333333,0.09471592903137208,0.0011940479278564453
0.1,0.599484,0.3,5,0.6133333333333333,0.07408703590297623,482,0.5666666666666667,0.55,0.6666666666666666,0.7333333333333334,0.55,0.11387906074523926,0.0012056350708007813
0.1,0.599484,0.3,10,0.7166666666666666,0.10327955589886444,132,0.8333333333333333,0.8166666666666667,0.6333333333333333,0.7333333333333334,0.5666666666666667,0.1142651081085205,0.001195240020751953
0.1,0.599484,0.3,20,0.7333333333333334,0.11352924243950932,65,0.8166666666666667,0.8166666666666667,0.8333333333333333,0.65,0.55,0.11381616592407226,0.0012115955352783204
